curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,166,40,4.15,2025,1,etec-amim-jundi
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,145,40,3.62,2025,1,etec-amim-jundi
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,165,40,4.12,2025,1,etec-amim-jundi
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,155,40,3.87,2025,1,etec-amim-jundi
Farmácia,Noite,97,40,2.42,2025,1,etec-amim-jundi
Informática,Noite,88,40,2.2,2025,1,etec-amim-jundi
Logística,Noite,62,40,1.55,2025,1,etec-amim-jundi
Meio Ambiente,Noite,62,40,1.55,2025,1,etec-amim-jundi
Redes de Computadores,Noite,60,40,1.5,2025,1,etec-amim-jundi
Segurança do Trabalho,Noite,77,40,1.92,2025,1,etec-amim-jundi
Administração,Noite,47,40,1.17,2025,1,etec-angelo-cavalheiro
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,225,80,2.81,2025,1,etec-angelo-cavalheiro
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,127,80,1.58,2025,1,etec-angelo-cavalheiro
Farmácia,Noite,53,40,1.32,2025,1,etec-angelo-cavalheiro
Administração,Noite,50,40,1.25,2025,1,etec-antonio-de-padua-cardoso
Desenvolvimento de Sistemas,Noite,38,40,0.95,2025,1,etec-antonio-de-padua-cardoso
Enfermagem,Tarde,67,40,1.67,2025,1,etec-antonio-de-padua-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,73,40,1.82,2025,1,etec-antonio-de-padua-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,63,40,1.57,2025,1,etec-antonio-de-padua-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,33,40,0.82,2025,1,etec-antonio-de-padua-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec-PI,Manhã e Tarde,80,40,2,2025,1,etec-antonio-de-padua-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,104,40,2.6,2025,1,etec-antonio-de-padua-cardoso
Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias,Manhã,96,40,2.4,2025,1,etec-antonio-de-padua-cardoso
Farmácia,Noite,60,40,1.5,2025,1,etec-antonio-de-padua-cardoso
Mecânica,Noite,63,40,1.57,2025,1,etec-antonio-de-padua-cardoso
Recursos Humanos,Noite,44,40,1.1,2025,1,etec-antonio-de-padua-cardoso
Administração,Noite,33,40,0.82,2025,1,etec-antonio-devisate-ee-cultura-e-liberdade
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec-N,Noite,27,40,0.67,2025,1,etec-antonio-devisate-ee-monsenhor-bicudo
Logística,Noite,52,40,1.3,2025,1,etec-antonio-devisate-ee-monsenhor-bicudo
Administração,Noite,53,40,1.32,2025,1,etec-antonio-devisate
Desenvolvimento de Sistemas,Noite,63,40,1.57,2025,1,etec-antonio-devisate
Enfermagem,Tarde,50,40,1.25,2025,1,etec-antonio-devisate
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,209,40,5.22,2025,1,etec-antonio-devisate
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec-N,Noite,30,40,0.75,2025,1,etec-antonio-devisate
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,273,40,6.82,2025,1,etec-antonio-devisate
Segurança do Trabalho,Noite,45,40,1.12,2025,1,etec-antonio-devisate
Desenvolvimento de Sistemas,Noite,181,40,4.52,2025,1,etec-antonio-furlan
Enfermagem,Tarde,122,40,3.05,2025,1,etec-antonio-furlan
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,550,40,13.75,2025,1,etec-antonio-furlan
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec,Manhã,171,40,4.27,2025,1,etec-antonio-furlan
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,724,40,18.1,2025,1,etec-antonio-furlan
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-N,Noite,99,40,2.47,2025,1,etec-antonio-furlan
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,282,40,7.05,2025,1,etec-antonio-furlan
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,69,40,1.72,2025,1,etec-antonio-junqueira-da-veiga
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,99,40,2.47,2025,1,etec-antonio-junqueira-da-veiga
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,103,40,2.57,2025,1,etec-antonio-junqueira-da-veiga
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,138,40,3.45,2025,1,etec-antonio-junqueira-da-veiga
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,89,40,2.22,2025,1,etec-antonio-junqueira-da-veiga
Recursos Humanos,Noite,62,40,1.55,2025,1,etec-antonio-junqueira-da-veiga
Agenciamento de Viagem,Noite,40,40,1,2025,1,etec-aristoteles-ferreira
Desenho de Construção Civil,Noite,43,40,1.07,2025,1,etec-aristoteles-ferreira
Edificações,Noite,53,40,1.32,2025,1,etec-aristoteles-ferreira
Eletrônica - 20% On-line,Noite,51,40,1.27,2025,1,etec-aristoteles-ferreira
Eletrotécnica,Noite,143,40,3.57,2025,1,etec-aristoteles-ferreira
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Tarde,96,36,2.66,2025,1,etec-aristoteles-ferreira
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Manhã,361,36,10.02,2025,1,etec-aristoteles-ferreira
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Tarde,95,36,2.63,2025,1,etec-aristoteles-ferreira
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,88,36,2.44,2025,1,etec-aristoteles-ferreira
Ensino Médio com Habilitação Profissional de Técnico em Eletrotécnica - MTec,Manhã,102,36,2.83,2025,1,etec-aristoteles-ferreira
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,367,36,10.19,2025,1,etec-aristoteles-ferreira
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - Mtec-N,Noite,44,36,1.22,2025,1,etec-aristoteles-ferreira
Ensino Médio com Habilitação Profissional de Técnico em Programação de Jogos Digitais - MTec,Tarde,187,36,5.19,2025,1,etec-aristoteles-ferreira
Guia de Turismo Internacional - Especialização,Noite,49,36,1.36,2025,1,etec-aristoteles-ferreira
Informática,Tarde,74,40,1.85,2025,1,etec-aristoteles-ferreira
Mecânica,Noite,104,40,2.6,2025,1,etec-aristoteles-ferreira
Mecatrônica,Noite,65,40,1.62,2025,1,etec-aristoteles-ferreira
Soldagem,Noite,66,40,1.65,2025,1,etec-aristoteles-ferreira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,79,35,2.25,2025,1,etec-armando-pannunzio-emef-vereadora-celia-dias-batista-dos-santos-salto-de-pirapora
Logística,Noite,60,40,1.5,2025,1,etec-armando-pannunzio-emef-vereadora-celia-dias-batista-dos-santos-salto-de-pirapora
Automação Industrial,Noite,53,40,1.32,2025,1,etec-armando-pannunzio
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,132,40,3.3,2025,1,etec-armando-pannunzio
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec-PI,Manhã e Tarde,112,40,2.8,2025,1,etec-armando-pannunzio
Ensino Médio com Habilitação Profissional de Técnico em Comércio Exterior - MTec-N,Noite,87,40,2.17,2025,1,etec-armando-pannunzio
Ensino Médio com Habilitação Profissional de Técnico em Eletroeletrônica - MTec-N,Noite,70,40,1.75,2025,1,etec-armando-pannunzio
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-PI,Manhã e Tarde,79,40,1.97,2025,1,etec-armando-pannunzio
Agronegócio,Noite,62,40,1.55,2025,1,etec-arnaldo-pereira-cheregatti
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,17,40,0.42,2025,1,etec-arnaldo-pereira-cheregatti
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,61,40,1.52,2025,1,etec-arnaldo-pereira-cheregatti
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec,Manhã,66,40,1.65,2025,1,etec-arnaldo-pereira-cheregatti
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,82,40,2.04,2025,1,etec-arnaldo-pereira-cheregatti
Administração,Noite,82,40,2.04,2025,1,etec-astor-de-mattos-carvalho-ee-prof-christino-cabral
Contabilidade,Noite,52,40,1.3,2025,1,etec-astor-de-mattos-carvalho-ee-prof-christino-cabral
Informática,Noite,61,40,1.52,2025,1,etec-astor-de-mattos-carvalho-ee-prof-christino-cabral
Agroindústria,Noite,53,35,1.51,2025,1,etec-astor-de-mattos-carvalho
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,57,35,1.62,2025,1,etec-astor-de-mattos-carvalho
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,102,35,2.91,2025,1,etec-astor-de-mattos-carvalho
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,55,35,1.57,2025,1,etec-astor-de-mattos-carvalho
Administração,Noite,82,40,2.04,2025,1,etec-augusto-tortolero-araujo
Agroindústria,Noite,67,40,1.67,2025,1,etec-augusto-tortolero-araujo
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,114,40,2.85,2025,1,etec-augusto-tortolero-araujo
Ensino Médio com Habilitação Profissional de Técnico em Alimentos - MTec,Tarde,90,40,2.25,2025,1,etec-augusto-tortolero-araujo
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Manhã,103,40,2.57,2025,1,etec-augusto-tortolero-araujo
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,120,40,3,2025,1,etec-bartolomeu-bueno-da-silva-anhanguera
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec-N,Noite,26,40,0.65,2025,1,etec-bartolomeu-bueno-da-silva-anhanguera
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-AMS,Manhã,223,40,5.57,2025,1,etec-bartolomeu-bueno-da-silva-anhanguera
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,201,40,5.02,2025,1,etec-bartolomeu-bueno-da-silva-anhanguera
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec-PI,Manhã e Tarde,93,40,2.32,2025,1,etec-bartolomeu-bueno-da-silva-anhanguera
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-PI,Manhã e Tarde,155,40,3.87,2025,1,etec-bartolomeu-bueno-da-silva-anhanguera
Segurança do Trabalho,Noite,82,40,2.04,2025,1,etec-bartolomeu-bueno-da-silva-anhanguera
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,140,40,3.5,2025,1,etec-benedito-storani-centro-de-educacao-profissional-de-vinhedo-vinhedo
Administração,Noite,50,30,1.66,2025,1,etec-benedito-storani-emeb-jose-odair-montelatto-louveira
Alimentos - 20% On-line,Noite,44,40,1.1,2025,1,etec-benedito-storani
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,163,40,4.07,2025,1,etec-benedito-storani
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,80,40,2,2025,1,etec-benedito-storani
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,234,40,5.85,2025,1,etec-benedito-storani
Ensino Médio com Habilitação Profissional de Técnico em Alimentos - MTec,Manhã,193,40,4.82,2025,1,etec-benedito-storani
Ensino Médio com Habilitação Profissional de Técnico em Gastronomia - MTec,Tarde,128,40,3.2,2025,1,etec-benedito-storani
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec-PI,Manhã e Tarde,228,40,5.7,2025,1,etec-benedito-storani
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,177,40,4.42,2025,1,etec-benedito-storani
Gastronomia - 20% On-line,Noite,89,40,2.22,2025,1,etec-benedito-storani
Nutrição e Dietética - 20% On-line,Noite,53,40,1.32,2025,1,etec-benedito-storani
Química,Noite,91,40,2.27,2025,1,etec-benedito-storani
Viticultura e Enologia,Noite,53,40,1.32,2025,1,etec-benedito-storani
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,26,30,0.86,2025,1,etec-bento-carlos-botelho-do-amaral-ee-aurelio-arrobas-martins
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Tarde,61,35,1.74,2025,1,etec-bento-carlos-botelho-do-amaral-faculdade-de-tecnologia-nilo-de-stefani
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-AMS,Tarde,53,35,1.51,2025,1,etec-bento-carlos-botelho-do-amaral-faculdade-de-tecnologia-nilo-de-stefani
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,183,35,5.22,2025,1,etec-bento-carlos-botelho-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,151,35,4.31,2025,1,etec-bento-carlos-botelho-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec,Tarde,81,35,2.31,2025,1,etec-bento-carlos-botelho-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Tarde,59,35,1.68,2025,1,etec-bento-carlos-botelho-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,99,35,2.82,2025,1,etec-bento-carlos-botelho-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,60,35,1.71,2025,1,etec-bento-carlos-botelho-do-amaral
Administração - 20% On-line,Noite,29,35,0.82,2025,1,etec-bento-quirino-ee-deputado-eduardo-barnabe
Recursos Humanos,Noite,43,35,1.22,2025,1,etec-bento-quirino-ee-francisco-glicerio
Administração,Noite,52,35,1.48,2025,1,etec-bento-quirino-ee-hercy-moraes
Eletrônica,Noite,60,35,1.71,2025,1,etec-bento-quirino
Eletrotécnica,Noite,76,35,2.17,2025,1,etec-bento-quirino
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,118,35,3.37,2025,1,etec-bento-quirino
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,432,35,12.34,2025,1,etec-bento-quirino
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,611,35,17.45,2025,1,etec-bento-quirino
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,287,35,8.19,2025,1,etec-bento-quirino
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,92,35,2.62,2025,1,etec-bento-quirino
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec-PI,Manhã e Tarde,291,35,8.31,2025,1,etec-bento-quirino
Ensino Médio com Habilitação Profissional de Técnico em Eletrotécnica - MTec,Manhã,209,35,5.97,2025,1,etec-bento-quirino
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec-PI,Manhã e Tarde,193,35,5.51,2025,1,etec-bento-quirino
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec-PI,Manhã e Tarde,256,35,7.31,2025,1,etec-bento-quirino
Mecânica,Noite,60,35,1.71,2025,1,etec-bento-quirino
Recursos Humanos,Noite,39,35,1.11,2025,1,etec-carlos-de-campos-ee-presidente-roosevelt
Ensino Médio com Habilitação Profissional de Técnico em Agenciamento de Viagem - MTec - AMS,Tarde,41,40,1.02,2025,1,etec-carlos-de-campos-fatec-do-ipiranga-pastor-eneas-tognini
Design Gráfico,Noite,94,40,2.35,2025,1,etec-carlos-de-campos
Enfermagem,Manhã,246,40,6.15,2025,1,etec-carlos-de-campos
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec,Manhã,128,40,3.2,2025,1,etec-carlos-de-campos
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec,Tarde,52,40,1.3,2025,1,etec-carlos-de-campos
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - MTec,Manhã,218,40,5.45,2025,1,etec-carlos-de-campos
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - MTec,Tarde,107,40,2.67,2025,1,etec-carlos-de-campos
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Manhã,104,40,2.6,2025,1,etec-carlos-de-campos
Ensino Médio com Habilitação Profissional de Técnico em Gastronomia - MTec,Tarde,178,40,4.45,2025,1,etec-carlos-de-campos
Ensino Médio com Habilitação Profissional de Técnico em Modelagem do Vestuário - MTec,Tarde,169,40,4.22,2025,1,etec-carlos-de-campos
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,211,40,5.27,2025,1,etec-carlos-de-campos
Gastronomia,Noite,72,40,1.8,2025,1,etec-carlos-de-campos
Modelagem do Vestuário,Noite,144,40,3.6,2025,1,etec-carlos-de-campos
Nutrição e Dietética,Noite,67,40,1.67,2025,1,etec-carlos-de-campos
Recursos Humanos,Noite,43,30,1.43,2025,1,etec-carolina-carinhato-sampaio-ceu-campo-limpo
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,93,30,3.1,2025,1,etec-carolina-carinhato-sampaio-ceu-cantos-do-amanhecer
Logística,Noite,30,30,1,2025,1,etec-carolina-carinhato-sampaio-ceu-cantos-do-amanhecer
Administração,Noite,75,60,1.25,2025,1,etec-carolina-carinhato-sampaio-ceu-capao-redondo
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,77,30,2.56,2025,1,etec-carolina-carinhato-sampaio-ceu-capao-redondo
Administração,Noite,26,30,0.86,2025,1,etec-carolina-carinhato-sampaio-ceu-tres-lagos
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,80,30,2.66,2025,1,etec-carolina-carinhato-sampaio-ceu-tres-lagos
Administração,Tarde,69,40,1.72,2025,1,etec-carolina-carinhato-sampaio
Administração,Noite,58,40,1.45,2025,1,etec-carolina-carinhato-sampaio
Enfermagem,Manhã,124,40,3.1,2025,1,etec-carolina-carinhato-sampaio
